428,6,28,5,0.625
435,6,35,1,0.533333333333333
436,6,36,5,0.454545454545455
437,6,37,4,0.470588235294118
439,6,39,5,0.294117647058824
441,6,41,2,0.384615384615385
443,6,43,5,0.461538461538462
445,6,45,3,0.5
446,6,46,5,0.352941176470588
449,6,49,4,0.538461538461538
450,6,50,3,0.315789473684211
454,6,54,4,0.555555555555556
458,6,58,3,0.555555555555556
459,6,59,1,0.466666666666667
460,6,60,4,0.5625
462,6,62,3,0.473684210526316
466,6,66,2,0.571428571428571
467,6,67,3,0.352941176470588
468,6,68,2,0.571428571428571
470,6,70,4,0.411764705882353
471,6,71,1,0.5
472,6,72,4,0.5
473,6,73,3,0.625
474,6,74,1,0.555555555555556
477,6,77,5,0.454545454545455
478,6,78,1,0.428571428571429
479,6,79,1,0.666666666666667
482,7,2,4,0.4375
484,7,4,2,0.6
485,7,5,1,0.666666666666667
486,7,6,5,0.714285714285714
487,7,7,2,0.666666666666667
488,7,8,2,0.555555555555556
489,7,9,2,0.428571428571429
492,7,12,3,0.4375
494,7,14,1,0.5
500,7,20,2,0.416666666666667
505,7,25,5,0.5
506,7,26,5,0.5
510,7,30,1,0.571428571428571
511,7,31,2,0.666666666666667
513,7,33,1,0.666666666666667
514,7,34,5,0.384615384615385
517,7,37,3,0.5
520,7,40,2,0.615384615384615
521,7,41,3,0.666666666666667
523,7,43,3,0.7
525,7,45,4,0.6
526,7,46,2,0.666666666666667
527,7,47,3,0.625
528,7,48,3,0.5
530,7,50,5,0.5
531,7,51,4,0.714285714285714
533,7,53,5,0.333333333333333
537,7,57,1,0.3125
539,7,59,4,0.5
540,7,60,1,0.5
542,7,62,1,0.44
544,7,64,5,0.666666666666667
547,7,67,4,0.555555555555556
549,7,69,4,0.5
551,7,71,4,0.625
553,7,73,3,0.4375
555,7,75,3,0.454545454545455
557,7,77,4,0.384615384615385
558,7,78,5,0.6
559,7,79,1,0.7
561,8,1,4,0.461538461538462
563,8,3,2,0.461538461538462
564,8,4,3,0.416666666666667
565,8,5,2,0.6
566,8,6,5,0.625
567,8,7,3,0.4
568,8,8,2,0.538461538461538
569,8,9,5,0.421052631578947
570,8,10,4,0.368421052631579
573,8,13,4,0.4
574,8,14,3,0.357142857142857
576,8,16,3,0.625
580,8,20,4,0.545454545454545
584,8,24,3,0.571428571428571
588,8,28,1,0.625
589,8,29,1,0.5
592,8,32,4,0.363636363636364
594,8,34,1,0.193548387096774
600,8,40,4,0.6
601,8,41,4,0.5
604,8,44,5,0.285714285714286
605,8,45,1,0.526315789473684
607,8,47,2,0.666666666666667
609,8,49,3,0.5
611,8,51,5,0.625
613,8,53,1,0.727272727272727
614,8,54,2,0.555555555555556
618,8,58,2,0.5
619,8,59,3,0.75
624,8,64,1,0.217391304347826
625,8,65,2,0.555555555555556
628,8,68,5,0.6
629,8,69,1,0.5
630,8,70,5,0.5
631,8,71,5,0.545454545454545
632,8,72,2,0.454545454545455
635,8,75,5,0.538461538461538
636,8,76,4,0.571428571428571
637,8,77,1,0.545454545454545
640,8,80,3,0.461538461538462
642,9,2,4,0.428571428571429
643,9,3,2,0.461538461538462
646,9,6,5,0.466666666666667
648,9,8,1,0.5
649,9,9,3,0.555555555555556
655,9,15,4,0.583333333333333
657,9,17,1,0.307692307692308
658,9,18,4,0.454545454545455
660,9,20,1,0.571428571428571
661,9,21,1,0.470588235294118
662,9,22,5,0.6
663,9,23,3,0.416666666666667
664,9,24,5,0.6
665,9,25,4,0.363636363636364
667,9,27,4,0.538461538461538
668,9,28,2,0.5
671,9,31,5,0.444444444444444
673,9,33,4,0.666666666666667
674,9,34,3,0.357142857142857
676,9,36,5,0.555555555555556
678,9,38,1,0.444444444444444
681,9,41,4,0.416666666666667
685,9,45,1,0.6
687,9,47,2,0.454545454545455
688,9,48,2,0.666666666666667
689,9,49,3,0.5
690,9,50,5,0.416666666666667
693,9,53,2,0.454545454545455
696,9,56,1,0.714285714285714
699,9,59,4,0.8
700,9,60,3,0.454545454545455
704,9,64,5,0.5
706,9,66,2,0.4375
707,9,67,3,0.466666666666667
708,9,68,1,0.727272727272727
711,9,71,2,0.461538461538462
713,9,73,5,0.636363636363636
715,9,75,3,0.5
717,9,77,3,0.6
719,9,79,2,0.5
721,10,1,5,0.5
724,10,4,2,0.571428571428571
727,10,7,3,0.444444444444444
730,10,10,3,0.6
732,10,12,2,0.714285714285714
733,10,13,2,0.529411764705882
735,10,15,1,0.454545454545455
736,10,16,1,0.538461538461538
738,10,18,2,0.461538461538462
741,10,21,3,0.833333333333333
743,10,23,5,0.428571428571429
747,10,27,2,0.461538461538462
749,10,29,2,0.571428571428571
750,10,30,5,0.5
752,10,32,3,0.5
754,10,34,3,0.416666666666667
762,10,42,3,0.636363636363636
764,10,44,5,0.4
766,10,46,4,0.5
767,10,47,3,0.5
769,10,49,1,0.5
771,10,51,2,0.538461538461538
772,10,52,4,0.571428571428571
773,10,53,3,0.75
774,10,54,5,0.5
776,10,56,4,0.5
777,10,57,1,0.555555555555556
778,10,58,1,0.875
780,10,60,4,0.555555555555556
784,10,64,5,0.4
786,10,66,5,0.555555555555556
787,10,67,5,0.454545454545455
788,10,68,1,0.571428571428571
791,10,71,2,0.545454545454545
792,10,72,1,0.625
793,10,73,4,0.416666666666667
795,10,75,4,0.352941176470588
796,10,76,4,0.380952380952381
798,10,78,1,0.571428571428571
799,10,79,4,0.454545454545455
802,11,2,1,0.461538461538462
806,11,6,1,0.727272727272727
810,11,10,3,0.533333333333333
814,11,14,3,0.454545454545455
815,11,15,1,0.666666666666667
816,11,16,1,0.5
818,11,18,3,0.416666666666667
820,11,20,2,0.5
821,11,21,5,0.8
822,11,22,2,0.5
823,11,23,3,0.625
827,11,27,3,0.5
829,11,29,3,0.555555555555556
830,11,30,5,0.416666666666667
833,11,33,2,0.5
834,11,34,4,0.5
835,11,35,3,0.545454545454545
837,11,37,2,0.666666666666667
839,11,39,3,0.8
840,11,40,4,0.75
842,11,42,5,0.555555555555556
843,11,43,4,0.5
844,11,44,2,0.545454545454545
845,11,45,2,0.75
847,11,47,1,0.666666666666667
848,11,48,4,0.571428571428571
849,11,49,1,0.666666666666667
852,11,52,4,0.583333333333333
854,11,54,5,0.4
856,11,56,1,0.533333333333333
857,11,57,4,0.538461538461538
861,11,61,5,0.357142857142857
865,11,65,4,0.833333333333333
866,11,66,1,0.5
867,11,67,4,0.555555555555556
868,11,68,2,0.611111111111111
871,11,71,2,0.666666666666667
873,11,73,5,0.454545454545455
874,11,74,5,0.615384615384615
877,11,77,5,0.428571428571429
881,12,1,1,0.555555555555556
884,12,4,5,0.571428571428571
885,12,5,2,0.75
886,12,6,1,0.521739130434783
887,12,7,1,0.625
892,12,12,1,1
893,12,13,4,0.538461538461538
896,12,16,3,0.538461538461538
898,12,18,4,0.45
900,12,20,2,0.461538461538462
903,12,23,4,0.555555555555556
904,12,24,3,0.380952380952381
905,12,25,2,0.5
906,12,26,5,0.466666666666667
909,12,29,3,0.5
910,12,30,4,0.75
911,12,31,3,0.444444444444444
912,12,32,2,0.642857142857143
915,12,35,4,0.666666666666667
917,12,37,4,0.333333333333333
921,12,41,3,0.5
927,12,47,1,0.75
928,12,48,2,0.714285714285714
929,12,49,3,0.4
931,12,51,1,0.5
934,12,54,5,0.333333333333333
935,12,55,1,0.388888888888889
937,12,57,5,0.5
938,12,58,5,0.5
940,12,60,5,0.555555555555556
943,12,63,4,0.466666666666667
944,12,64,2,0.833333333333333
946,12,66,4,0.384615384615385
947,12,67,1,0.545454545454545
950,12,70,2,0.421052631578947
951,12,71,5,0.5
952,12,72,2,0.714285714285714
955,12,75,3,0.5
957,12,77,3,0.166666666666667
960,12,80,5,0.5
962,13,2,4,0.4
963,13,3,1,0.555555555555556
966,13,6,4,0.571428571428571
967,13,7,2,0.411764705882353
968,13,8,2,0.666666666666667
970,13,10,2,0.5
972,13,12,2,0.625
974,13,14,5,0.666666666666667
976,13,16,5,0.555555555555556
977,13,17,1,1
979,13,19,3,0.857142857142857
980,13,20,5,0.555555555555556
981,13,21,4,0.6
982,13,22,3,1
985,13,25,1,0.625
988,13,28,4,0.444444444444444
991,13,31,1,0.666666666666667
996,13,36,2,0.5
997,13,37,5,0.5
998,13,38,1,0.4
999,13,39,2,0.375
1000,13,40,4,0.428571428571429
1002,13,42,3,0.5
1003,13,43,1,0.5
1006,13,46,2,0.263157894736842
1008,13,48,4,0.375
1014,13,54,3,0.5
1016,13,56,1,0.411764705882353
1018,13,58,5,0.666666666666667
1020,13,60,4,0.5
1021,13,61,4,0.416666666666667
1022,13,62,5,0.625
1023,13,63,3,0.5
1025,13,65,1,0.545454545454545
1031,13,71,3,0.714285714285714
1032,13,72,5,0.555555555555556
1034,13,74,2,0.7
1035,13,75,3,0.357142857142857
1038,13,78,3,0.7
1040,13,80,5,0.461538461538462
1041,14,1,4,0.555555555555556
1042,14,2,4,0.5
1043,14,3,2,0.571428571428571
1045,14,5,1,0.6
1047,14,7,2,0.461538461538462
1048,14,8,2,0.555555555555556
1049,14,9,3,0.5
1050,14,10,4,0.375
1052,14,12,1,0.714285714285714
1053,14,13,4,0.357142857142857
1059,14,19,1,0.277777777777778
1064,14,24,5,0.636363636363636
1066,14,26,4,0.5
1067,14,27,5,0.7
1069,14,29,1,0.75
1073,14,33,3,0.625
1075,14,35,5,0.304347826086957
1077,14,37,5,0.5
1078,14,38,5,0.466666666666667
1084,14,44,5,0.625
1085,14,45,1,0.5
1088,14,48,3,0.454545454545455
1089,14,49,2,0.7
1092,14,52,3,0.4
1094,14,54,3,0.75
1095,14,55,2,0.352941176470588
1096,14,56,2,0.384615384615385
1098,14,58,3,0.466666666666667
1099,14,59,4,0.384615384615385
1101,14,61,1,0.6
1102,14,62,2,0.571428571428571
1103,14,63,4,0.857142857142857
1104,14,64,3,0.571428571428571
1105,14,65,4,0.538461538461538
1106,14,66,1,0.666666666666667
1113,14,73,5,0.363636363636364
1115,14,75,3,0.615384615384615
1116,14,76,1,0.315789473684211
1117,14,77,2,0.8
1118,14,78,5,0.315789473684211
1121,15,1,3,0.6
1123,15,3,3,0.3
1124,15,4,3,0.454545454545455
1126,15,6,4,0.555555555555556
1128,15,8,1,0.5
1129,15,9,2,0.416666666666667
1131,15,11,4,0.4
1133,15,13,5,0.5
1135,15,15,2,0.461538461538462
1136,15,16,1,0.275862068965517
1138,15,18,2,0.5
1139,15,19,2,0.583333333333333
1141,15,21,3,0.461538461538462
1142,15,22,4,0.538461538461538
1143,15,23,5,0.571428571428571
1147,15,27,5,0.461538461538462
1149,15,29,3,0.857142857142857
1150,15,30,4,0.5
1151,15,31,1,0.615384615384615
1152,15,32,2,0.5625
1155,15,35,3,0.5
1156,15,36,1,0.5
1158,15,38,5,0.75
1160,15,40,5,0.545454545454545
1161,15,41,4,0.545454545454545
1164,15,44,3,0.294117647058824
1169,15,49,3,0.444444444444444
1170,15,50,1,0.357142857142857
1173,15,53,1,0.625
1175,15,55,2,0.545454545454545
1176,15,56,2,0.363636363636364
1177,15,57,5,0.583333333333333
1180,15,60,5,0.555555555555556
1182,15,62,4,0.714285714285714
1183,15,63,5,0.666666666666667
1185,15,65,2,0.583333333333333
1187,15,67,1,0.5
1191,15,71,4,0.3125
1198,15,78,1,0.555555555555556
1200,15,80,4,0.625
1201,16,1,1,0.388888888888889
1202,16,2,2,0.588235294117647
1204,16,4,3,0.6
1206,16,6,5,0.545454545454545
1207,16,7,1,0.6
1208,16,8,5,0.5
1210,16,10,3,0.555555555555556
1211,16,11,5,0.666666666666667
1214,16,14,4,0.529411764705882
1216,16,16,5,0.636363636363636
1220,16,20,1,0.5
1221,16,21,3,0.5
1222,16,22,1,0.666666666666667
1223,16,23,4,0.588235294117647
1226,16,26,2,0.260869565217391
1227,16,27,5,0.454545454545455
1228,16,28,3,0.5
1229,16,29,4,0.5
1230,16,30,1,0.454545454545455
1233,16,33,4,0.571428571428571
1239,16,39,4,0.5
1243,16,43,2,0.384615384615385
1246,16,46,2,0.833333333333333
1248,16,48,3,0.384615384615385
1250,16,50,5,0.461538461538462
1251,16,51,4,0.5
1254,16,54,4,0.333333333333333
1259,16,59,2,0.454545454545455
1263,16,63,2,0.666666666666667
1265,16,65,1,0.555555555555556
1266,16,66,2,0.32
1267,16,67,2,0.636363636363636
1268,16,68,3,0.428571428571429
1269,16,69,1,0.545454545454545
1270,16,70,3,0.75
1271,16,71,3,0.5625
1273,16,73,1,0.444444444444444
1274,16,74,5,0.625
1275,16,75,5,0.666666666666667
1279,16,79,4,0.625
1281,17,1,1,0.545454545454545
1282,17,2,5,0.4375
1283,17,3,2,0.583333333333333
1286,17,6,5,0.416666666666667
1287,17,7,2,0.368421052631579
1289,17,9,5,0.444444444444444
1290,17,10,5,0.25
1292,17,12,2,0.666666666666667
1293,17,13,4,0.5
1294,17,14,3,0.615384615384615
1295,17,15,3,0.636363636363636
1296,17,16,3,0.5
1297,17,17,3,0.555555555555556
1299,17,19,1,0.545454545454545
1300,17,20,5,0.5
1302,17,22,4,0.571428571428571
1303,17,23,2,0.5
1306,17,26,2,0.6
1307,17,27,1,0.454545454545455
1311,17,31,4,0.555555555555556
1312,17,32,4,0.388888888888889
1313,17,33,2,0.5
1314,17,34,4,0.571428571428571
1315,17,35,4,0.571428571428571
1318,17,38,2,0.461538461538462
1323,17,43,3,0.555555555555556
1327,17,47,1,0.473684210526316
1332,17,52,5,0.714285714285714
1335,17,55,4,0.625
1339,17,59,5,0.5
1341,17,61,1,0.461538461538462
1343,17,63,4,0.5
1344,17,64,5,0.571428571428571
1345,17,65,3,0.5
1350,17,70,1,0.555555555555556
1351,17,71,1,0.615384615384615
1352,17,72,3,0.545454545454545
1356,17,76,2,0.625
1357,17,77,1,0.545454545454545
1360,17,80,3,0.466666666666667
1361,18,1,1,0.705882352941177
1363,18,3,1,0.625
1365,18,5,5,0.5
1376,18,16,4,0.5
1377,18,17,5,0.285714285714286
1378,18,18,1,0.5
1381,18,21,3,0.75
1382,18,22,4,0.714285714285714
1385,18,25,2,0.833333333333333
1387,18,27,4,0.571428571428571
1388,18,28,3,0.555555555555556
1394,18,34,1,0.571428571428571
1395,18,35,4,0.285714285714286
1400,18,40,3,0.529411764705882
1402,18,42,5,0.5
1403,18,43,5,0.454545454545455
1404,18,44,1,0.6
1405,18,45,4,0.666666666666667
1407,18,47,5,0.777777777777778
1408,18,48,2,0.4
1412,18,52,4,0.5
1413,18,53,3,0.461538461538462
1414,18,54,3,0.227272727272727
1415,18,55,3,0.454545454545455
1416,18,56,1,0.545454545454545
1417,18,57,4,0.416666666666667
1418,18,58,1,0.375
1420,18,60,2,0.571428571428571
1423,18,63,2,0.294117647058824
1424,18,64,5,0.5
1426,18,66,3,0.571428571428571
1427,18,67,2,0.411764705882353
1429,18,69,2,0.444444444444444
1430,18,70,2,0.318181818181818
1435,18,75,3,0.555555555555556
1436,18,76,4,0.571428571428571
1437,18,77,5,0.454545454545455
1438,18,78,1,0.428571428571429
1439,18,79,2,0.875
1440,18,80,5,0.321428571428571
1442,19,2,4,0.5
1445,19,5,3,0.6
1448,19,8,5,0.571428571428571
1449,19,9,1,0.363636363636364
1451,19,11,1,0.555555555555556
1454,19,14,1,0.4
1455,19,15,4,0.625
1456,19,16,3,0.363636363636364
1457,19,17,5,0.263157894736842
1458,19,18,5,0.461538461538462
1459,19,19,2,0.5
1461,19,21,2,0.5
1463,19,23,2,0.416666666666667
1465,19,25,2,0.4
1470,19,30,4,0.384615384615385
1472,19,32,2,0.714285714285714
1474,19,34,5,0.416666666666667
1475,19,35,3,0.333333333333333
1479,19,39,1,0.4
1481,19,41,2,0.461538461538462
1482,19,42,5,0.636363636363636
1483,19,43,5,0.555555555555556
1485,19,45,2,0.5
1487,19,47,3,0.5
1488,19,48,3,0.4
1490,19,50,1,0.304347826086957
1491,19,51,1,0.5
1496,19,56,5,0.4
1497,19,57,5,0.75
1501,19,61,4,0.454545454545455
1502,19,62,3,0.473684210526316
1503,19,63,3,0.3125
1504,19,64,2,0.625
1505,19,65,4,0.545454545454545
1508,19,68,4,0.416666666666667
1510,19,70,1,0.5
1514,19,74,1,0.625
1515,19,75,3,0.384615384615385
1517,19,77,4,0.5
1520,19,80,4,0.583333333333333
1521,20,1,4,0.714285714285714
1523,20,3,2,0.416666666666667
1524,20,4,2,0.545454545454545
1528,20,8,1,0.714285714285714
1530,20,10,4,0.545454545454545
1531,20,11,4,0.5
1532,20,12,4,0.384615384615385
1533,20,13,5,0.571428571428571
1534,20,14,4,0.5
1536,20,16,4,0.357142857142857
1539,20,19,3,0.555555555555556
1542,20,22,3,0.461538461538462
1544,20,24,5,0.625
1546,20,26,3,0.75
1550,20,30,1,0.428571428571429
1552,20,32,2,0.5
1553,20,33,1,0.3125
1554,20,34,5,0.6
1555,20,35,4,0.545454545454545
1560,20,40,2,0.454545454545455
1561,20,41,4,0.285714285714286
1562,20,42,1,0.6
1563,20,43,5,0.545454545454545
1564,20,44,1,0.428571428571429
1566,20,46,3,0.7
1568,20,48,1,0.461538461538462
1569,20,49,5,0.545454545454545
1572,20,52,3,0.375
1573,20,53,5,0.421052631578947
1574,20,54,2,0.785714285714286
1576,20,56,2,0.75
1580,20,60,1,0.315789473684211
1581,20,61,2,0.666666666666667
1582,20,62,3,0.571428571428571
1583,20,63,3,0.571428571428571
1585,20,65,3,0.5
1588,20,68,5,0.625
1592,20,72,2,0.555555555555556
1596,20,76,1,0.75
1598,20,78,5,0.454545454545455
1601,21,1,2,0.615384615384615
1602,21,2,3,0.4375
1603,21,3,2,0.5
1606,21,6,1,0.4375
1607,21,7,4,0.5
1611,21,11,1,0.4375
1615,21,15,2,0.666666666666667
1616,21,16,3,0.625
1619,21,19,4,0.666666666666667
1620,21,20,5,0.461538461538462
1621,21,21,3,0.555555555555556
1625,21,25,2,0.5
1626,21,26,3,0.4
1628,21,28,1,0.5
1630,21,30,1,0.428571428571429
1631,21,31,5,0.285714285714286
1632,21,32,1,0.666666666666667
1637,21,37,4,0.625
1638,21,38,1,0.380952380952381
1639,21,39,5,0.454545454545455
1643,21,43,2,0.461538461538462
1647,21,47,3,0.75
1648,21,48,2,0.5
1649,21,49,1,0.5
1651,21,51,5,0.4
1652,21,52,4,0.7
1655,21,55,3,0.666666666666667
1657,21,57,2,0.625
1658,21,58,4,0.4
1661,21,61,5,0.5
1662,21,62,5,0.416666666666667
1663,21,63,3,0.666666666666667
1666,21,66,4,0.357142857142857
1667,21,67,2,0.545454545454545
1670,21,70,5,0.625
1672,21,72,4,0.583333333333333
1673,21,73,3,0.6
1674,21,74,4,0.545454545454545
1676,21,76,5,0.75
1680,21,80,1,0.538461538461538
1682,22,2,3,0.545454545454545
1683,22,3,3,0.5
1684,22,4,2,0.444444444444444
1690,22,10,1,0.25
1691,22,11,2,0.666666666666667
1692,22,12,3,0.75
1694,22,14,5,0.5625
1695,22,15,3,0.333333333333333
1696,22,16,3,0.333333333333333
1698,22,18,2,0.714285714285714
1703,22,23,5,0.285714285714286
1704,22,24,1,0.333333333333333
1705,22,25,4,0.454545454545455
1707,22,27,4,0.6
1708,22,28,4,0.625
1710,22,30,4,0.461538461538462
1711,22,31,2,0.7
1713,22,33,3,0.454545454545455
1714,22,34,5,0.375
1722,22,42,1,0.636363636363636
1724,22,44,1,0.555555555555556
1727,22,47,1,0.333333333333333
1728,22,48,2,0.4
1730,22,50,2,0.466666666666667
1732,22,52,4,0.571428571428571
1734,22,54,1,0.615384615384615
1738,22,58,5,0.636363636363636
1739,22,59,5,0.625
1740,22,60,2,0.666666666666667
1741,22,61,1,0.4
1745,22,65,4,0.6
1746,22,66,2,0.315789473684211
1747,22,67,3,0.388888888888889
1748,22,68,4,0.666666666666667
1750,22,70,1,0.357142857142857
1755,22,75,3,0.3125
1757,22,77,5,0.3
1758,22,78,4,0.454545454545455
1759,22,79,5,0.454545454545455
1760,22,80,5,0.466666666666667
1761,23,1,1,0.466666666666667
1762,23,2,5,0.571428571428571
1764,23,4,2,0.6
1765,23,5,3,0.388888888888889
1766,23,6,4,0.714285714285714
1767,23,7,2,0.5
1768,23,8,3,0.533333333333333
1773,23,13,3,0.625
1774,23,14,3,0.388888888888889
1778,23,18,3,0.6
1779,23,19,5,0.526315789473684
1780,23,20,4,0.6
1781,23,21,3,0.571428571428571
1783,23,23,2,0.615384615384615
1784,23,24,1,0.625
1787,23,27,2,0.375
1788,23,28,1,0.476190476190476
1790,23,30,5,0.555555555555556
1794,23,34,4,0.6
1796,23,36,4,0.375
1799,23,39,2,0.571428571428571
1800,23,40,2,0.666666666666667
1803,23,43,2,0.538461538461538
1804,23,44,5,0.3125
1805,23,45,1,0.315789473684211
1807,23,47,4,0.625
1813,23,53,5,0.5
1814,23,54,2,0.75
1816,23,56,4,0.555555555555556
1818,23,58,3,0.777777777777778
1819,23,59,1,0.388888888888889
1824,23,64,4,0.5
1827,23,67,1,0.571428571428571
1829,23,69,5,0.5
1831,23,71,5,0.7
1832,23,72,4,0.538461538461538
1833,23,73,1,0.666666666666667
1835,23,75,1,0.35
1838,23,78,3,0.6
1840,23,80,5,0.583333333333333
1841,24,1,5,0.555555555555556
1845,24,5,2,0.454545454545455
1848,24,8,3,0.461538461538462
1850,24,10,5,0.571428571428571
1851,24,11,1,0.571428571428571
1852,24,12,5,0.363636363636364
1853,24,13,5,0.625
1855,24,15,3,0.777777777777778
1856,24,16,1,0.777777777777778
1857,24,17,5,0.333333333333333
1863,24,23,4,0.625
1864,24,24,2,0.571428571428571
1870,24,30,4,0.4
1873,24,33,1,0.538461538461538
