trialId,trialNo,blockNo,cutNo,expCond,control,keyCode,reactionTime,segSize,segCenterX,segCenterY,segCentDist,intDiff,intStd,segNcut,segStab,leaf,correct,meanImgInt,meanSegInt,deltaInt,expTime,expType,participantID
27,27,1,5,2,1,0,0.35426158564708765,0.2564102564102564,0.5294117647058824,0.23529411764705882,0.36980013081681967,0.611751784733662,0.7888106377466161,,,1,0,0.6216216216216263,0.6666666666666666,0.38824821526633807,0.6,3,my
28,28,1,2,1,1,0,0.42602170345725177,0.3076923076923077,0.9411764705882353,0.17647058823529413,0.7952852522702986,0.8830313014827009,0.0,,,1,0,0.6351351351351403,1.0,0.11696869851729925,0.3,3,my
29,29,1,5,2,0,0,0.00029938398750730896,0.20512820512820512,0.11764705882352941,0.23529411764705882,0.7453559924999296,0.6342668863261947,0.0,,,1,1,0.30405405405405295,0.6,0.36573311367380545,0.6,3,my
30,30,1,5,1,1,0,0.39725757424380725,0.20512820512820512,0.5294117647058824,0.17647058823529413,0.4622501635210246,0.522240527182866,0.0,,,1,0,0.7635135135135173,0.6,0.47775947281713416,0.3,3,my
31,31,1,5,2,0,0,0.18220167326565948,0.28205128205128205,0.5882352941176471,0.6470588235294118,0.29235267310234336,0.7166392092257003,0.0,,,1,1,0.6418918918918909,0.8,0.2833607907742997,0.6,3,my
32,32,1,5,1,0,1,0.0003452325067370001,0.23076923076923078,0.4117647058823529,0.11764705882352941,0.5847053462046867,0.9571663920922572,0.0,,,1,0,0.331081081081081,1.0,0.042833607907742946,0.3,3,my
33,1,2,2,1,1,1,0.1392665879258267,0.23076923076923078,0.47058823529411764,0.11764705882352941,0.5623515948579827,0.8906694623333828,0.4618802153517003,,,1,1,0.35810810810810906,0.9272727272727328,0.1093305376666172,0.3,3,my
34,2,2,2,1,1,1,0.0001970802020619517,0.23076923076923078,0.17647058823529413,0.7058823529411765,0.6666666666666673,0.7314662273476109,0.0,,,1,1,0.5810810810810842,0.8,0.26853377265238926,0.3,3,my
35,3,2,5,2,0,0,0.23941720373302777,0.41025641025641024,0.17647058823529413,0.7647058823529411,0.7220578379655767,0.4596375617792423,0.0,,,1,1,0.344594594594595,0.4,0.5403624382207578,0.6,3,my
36,4,2,2,1,1,1,0.00021555647100525332,0.4358974358974359,0.29411764705882354,0.058823529411764705,0.7453559924999296,0.8363825544090875,0.43929768510698003,,,1,1,0.6486486486486479,0.9473684210525998,0.1636174455909126,0.3,3,my
37,5,2,5,1,1,0,0.00026516867464932613,0.3076923076923077,0.23529411764705882,0.7647058823529411,0.6537204504606143,0.38361967521769724,0.44342985536614143,,,1,0,0.2702702702702742,0.2857142857142662,0.6163803247823029,0.3,3,my
38,6,2,5,2,1,0,0.35420513038087165,0.5128205128205128,0.6470588235294118,0.23529411764705882,0.41344911529736184,0.7367081024412155,0.5237229365663824,,,1,0,0.682432432432433,0.8363636363636658,0.2632918975587846,0.6,3,my
39,7,2,5,2,1,1,0.08152687886547506,0.3333333333333333,0.17647058823529413,0.7058823529411765,0.6666666666666673,0.1576057111477215,0.1868706368604628,,,1,1,0.682432432432433,0.13333333333333333,0.8423942888522786,0.6,3,my
40,8,2,2,1,1,1,0.15357098377236167,0.5641025641025641,0.058823529411764705,0.7058823529411765,0.8268982305947237,0.1592531576057116,0.40587473377497707,,,1,1,0.8445945945945951,0.18333333333333332,0.8407468423942885,0.3,3,my
41,9,2,5,2,1,1,0.010001820254644044,0.15384615384615385,0.4117647058823529,0.17647058823529413,0.4978586625371179,0.4176276771004935,0.7219352299136516,,,1,1,0.43243243243243623,0.375,0.5823723228995066,0.6,3,my
42,10,2,5,1,1,1,0.28281351149018596,0.38461538461538464,0.29411764705882354,0.17647058823529413,0.5919690451597532,0.5486965791258828,0.5435900993197275,,,1,1,0.2972972972973023,0.49411764705880046,0.4513034208741173,0.3,3,my
43,11,2,5,1,0,0,0.5408681382900837,0.3076923076923077,0.11764705882352941,0.17647058823529413,0.7952852522702986,0.27512355848434855,0.0,,,1,1,0.4256756756756792,0.2,0.7248764415156516,0.3,3,my
44,12,2,2,1,0,0,0.12482704159350298,0.3333333333333333,0.9411764705882353,0.7647058823529411,0.7952852522702986,0.4695222405271834,0.0,,,1,1,0.30405405405405295,0.4,0.5304777594728167,0.3,3,my
45,13,2,2,2,0,0,0.06717458158093906,0.2564102564102564,0.4117647058823529,0.11764705882352941,0.5847053462046867,0.051070840197694124,0.0,,,1,1,0.668918918918919,0.0,0.9489291598023061,0.6,3,my
46,14,2,5,1,0,0,0.12466691392932769,0.2564102564102564,0.5294117647058824,0.11764705882352941,0.5547001962252295,0.3772652388797368,0.0,,,1,1,0.682432432432433,0.4,0.6227347611202633,0.3,3,my
47,15,2,5,2,0,1,0.18202546440444134,0.1794871794871795,0.9411764705882353,0.11764705882352941,0.852347186594598,0.6359143327841836,0.0,,,1,0,0.2972972972973023,0.6,0.3640856672158164,0.6,3,my
48,16,2,5,1,0,1,0.32546118820201336,0.41025641025641024,0.17647058823529413,0.17647058823529413,0.7220578379655767,0.7479406919275126,0.0,,,1,0,0.513513513513514,0.8,0.25205930807248755,0.3,3,my
49,17,2,2,2,0,0,0.0003500226505371144,0.38461538461538464,0.8235294117647058,0.11764705882352941,0.7220578379655767,0.5716639209225698,0.0,,,1,1,0.5608108108108132,0.6,0.4283360790774304,0.6,3,my
50,18,2,2,2,0,0,0.49792381481577774,0.2564102564102564,0.5294117647058824,0.7058823529411765,0.36980013081681967,0.9225700164744648,0.0,,,1,1,0.4729729729729719,1.0,0.0774299835255354,0.6,3,my
51,19,2,2,2,1,0,0.1534649163025012,0.5897435897435898,0.17647058823529413,0.17647058823529413,0.7220578379655767,0.3443163097199345,0.18233059108236463,,,1,0,0.35810810810810906,0.2640000000000005,0.6556836902800657,0.6,3,my
52,20,2,2,2,1,1,0.31140006322989855,0.38461538461538464,0.17647058823529413,0.17647058823529413,0.7220578379655767,0.48095745711793725,0.7050935134754105,,,1,1,0.6148648648648692,0.5058823529411995,0.5190425428820629,0.6,3,my
53,21,2,5,2,1,0,0.3542540582782578,0.358974358974359,0.5882352941176471,0.11764705882352941,0.5623515948579827,0.71004942339374,0.8563488385776756,,,1,0,0.5,0.75,0.28995057660626017,0.6,3,my
54,22,2,5,1,1,1,0.3256120777317159,0.1794871794871795,0.5882352941176471,0.5294117647058824,0.13074409009212287,0.4953322350356951,0.3829708431025354,,,1,1,0.6486486486486479,0.5333333333333333,0.504667764964305,0.3,3,my
55,23,2,2,2,1,0,0.00030999073449328456,0.23076923076923078,0.29411764705882354,0.058823529411764705,0.7453559924999296,0.0840197693574958,0.0,,,1,0,0.5337837837837851,0.0,0.9159802306425043,0.6,3,my
56,24,2,2,1,0,0,0.21096614463223387,0.2564102564102564,0.11764705882352941,0.17647058823529413,0.7952852522702986,0.04612850082372369,0.0,,,1,1,0.68918918918919,0.0,0.9538714991762764,0.3,3,my
57,25,2,2,2,0,1,0.1103758620548075,0.5384615384615384,0.8823529411764706,0.6470588235294118,0.6201736729460419,0.4283360790774303,0.0,,,1,0,0.4729729729729719,0.4,0.5716639209225698,0.6,3,my
58,26,2,5,2,0,0,0.09583059040575262,0.1794871794871795,0.7058823529411765,0.29411764705882354,0.3922322702763679,0.36738056013179554,0.0,,,1,1,0.7229729729729751,0.4,0.6326194398682046,0.6,3,my
59,27,2,2,1,0,0,0.024183383128018664,0.5641025641025641,0.7647058823529411,0.7647058823529411,0.5919690451597532,0.86326194398682,0.0,,,1,1,0.7162162162162181,1.0,0.13673805601318006,0.3,3,my
60,28,2,5,1,1,0,0.39746731411162634,0.5384615384615384,0.5294117647058824,0.11764705882352941,0.5547001962252295,0.42740491368813155,0.5823490660957648,,,1,0,0.682432432432433,0.4608695652173992,0.5725950863118685,0.3,3,my
61,29,2,5,1,0,1,0.00019400082390473946,0.2564102564102564,0.7647058823529411,0.5294117647058824,0.3811812499312439,0.25205930807248805,0.0,,,1,0,0.5202702702702711,0.2,0.7479406919275121,0.3,3,my
62,30,2,2,2,1,1,0.23944183875828506,0.48717948717948717,0.8823529411764706,0.7647058823529411,0.7220578379655767,0.35490703694986964,0.5826049874731349,,,1,1,0.5810810810810842,0.3428571428571331,0.6450929630501304,0.6,3,my
63,31,2,5,2,0,0,0.1677751287522222,0.46153846153846156,0.7647058823529411,0.7647058823529411,0.5919690451597532,0.38550247116968733,0.0,,,1,1,0.6486486486486479,0.4,0.6144975288303127,0.6,3,my
64,32,2,2,1,0,1,0.36865323054140897,0.5641025641025641,0.8823529411764706,0.7058823529411765,0.6666666666666673,0.8434925864909381,0.0,,,1,0,0.7972972972973024,1.0,0.156507413509062,0.3,3,my
65,1,3,2,1,1,1,0.09585214605285315,0.358974358974359,0.8823529411764706,0.23529411764705882,0.6666666666666673,0.21499176276770937,0.39242833740697186,,,1,1,0.5878378378378412,0.175,0.7850082372322906,0.3,3,my
66,2,3,5,2,1,1,0.23943773292074239,0.5128205128205128,0.11764705882352941,0.23529411764705882,0.7453559924999296,0.20173730717388128,0.08164965809277258,,,1,1,0.695945945945947,0.19090909090906696,0.7982626928261188,0.6,3,my
67,3,3,2,2,1,1,0.15348612979647416,0.6153846153846154,0.11764705882352941,0.6470588235294118,0.7040784727049219,0.4520339627423647,0.8083665073816518,,,1,1,0.47972972972972894,0.4307692307691999,0.5479660372576354,0.6,3,my
68,4,3,5,2,1,1,0.00019981742709058642,0.41025641025641024,0.6470588235294118,0.17647058823529413,0.4978586625371179,0.38001098297638586,0.707384023612878,,,1,1,0.4459459459459503,0.3333333333333333,0.6199890170236142,0.6,3,my
69,5,3,5,2,0,1,0.13904897853604992,0.20512820512820512,0.17647058823529413,0.23529411764705882,0.6666666666666673,0.15980230642504106,0.0,,,1,0,0.8986486486486511,0.2,0.8401976935749591,0.6,3,my
70,6,3,2,1,1,0,0.08160386331940545,0.41025641025641024,0.11764705882352941,0.058823529411764705,0.915208630644859,0.20263591433278408,0.3940737464575115,,,1,0,0.7229729729729751,0.2,0.7973640856672161,0.3,3,my
71,7,3,5,2,0,0,0.18225162762243238,0.5384615384615384,0.8235294117647058,0.7058823529411765,0.5919690451597532,0.41680395387149954,0.0,,,1,1,0.5202702702702711,0.4,0.5831960461285006,0.6,3,my
72,8,3,5,2,1,0,0.00021624077726242275,0.46153846153846156,0.23529411764705882,0.11764705882352941,0.7220578379655767,0.2899505766062601,0.785839589006002,,,1,0,0.3648648648648661,0.2,0.71004942339374,0.6,3,my
73,9,3,5,1,1,1,0.0002100820209479842,0.20512820512820512,0.4117647058823529,0.8235294117647058,0.5847053462046867,0.4728171334431622,0.8124038404635966,,,1,1,0.6283783783783833,0.5,0.5271828665568379,0.3,3,my
74,10,3,2,2,0,0,0.42629747887888725,0.2564102564102564,0.17647058823529413,0.11764705882352941,0.7844645405527358,0.19110378912685272,0.0,,,1,1,0.7702702702702743,0.2,0.8088962108731473,0.6,3,my
75,11,3,5,1,1,1,0.3974642347334704,0.4358974358974359,0.17647058823529413,0.5882352941176471,0.5847053462046867,0.7748200815052452,0.539221878189423,,,1,1,0.5810810810810842,0.8526315789474003,0.225179918494755,0.3,3,my
76,12,3,2,1,0,0,0.00029219877180712344,0.5128205128205128,0.8235294117647058,0.23529411764705882,0.5919690451597532,0.9291598023064239,0.0,,,1,1,0.4459459459459503,1.0,0.07084019769357605,0.3,3,my
77,13,3,5,1,1,0,0.009951181591614237,0.1794871794871795,0.23529411764705882,0.5294117647058824,0.47140452079103157,0.5852095917993776,0.25531389540169025,,,1,0,0.6554054054054049,0.6444444444444666,0.4147904082006226,0.3,3,my
78,14,3,5,1,0,0,0.02413034939308886,0.46153846153846156,0.47058823529411764,0.7647058823529411,0.47140452079103157,0.9159802306425043,0.0,,,1,1,0.5,1.0,0.08401976935749586,0.3,3,my
79,15,3,5,2,0,0,0.00034283743483692853,0.1282051282051282,0.058823529411764705,0.17647058823529413,0.8721718641894848,0.9637561779242176,0.0,,,1,1,0.30405405405405295,1.0,0.03624382207578253,0.6,3,my
80,16,3,2,2,1,0,0.4403989779201745,0.3076923076923077,0.5294117647058824,0.058823529411764705,0.6471502289294344,0.13862085196516902,0.3590790009701608,,,1,0,0.695945945945947,0.11428571428573378,0.8613791480348311,0.6,3,my
81,17,3,5,1,0,1,0.2968777158404581,0.5128205128205128,0.8823529411764706,0.7058823529411765,0.6666666666666673,0.4596375617792423,0.0,,,1,0,0.344594594594595,0.4,0.5403624382207578,0.3,3,my
82,18,3,5,1,1,0,0.00011735852310286934,0.38461538461538464,0.23529411764705882,0.7647058823529411,0.6537204504606143,0.3609845915301865,0.3940737464575115,,,1,0,0.7094594594594611,0.3882352941176672,0.6390154084698135,0.3,3,my
83,19,3,5,2,0,1,0.6270212696070857,0.15384615384615385,0.17647058823529413,0.058823529411764705,0.852347186594598,0.8171334431630968,0.0,,,1,0,0.22972972972973216,0.8,0.18286655683690325,0.6,3,my
84,20,3,2,1,0,0,0.19662924423848357,0.5128205128205128,0.29411764705882354,0.8235294117647058,0.6666666666666673,0.24382207578253692,0.0,,,1,1,0.5540540540540562,0.2,0.7561779242174632,0.3,3,my
85,21,3,2,2,0,0,0.182206121256332,0.28205128205128205,0.17647058823529413,0.11764705882352941,0.7844645405527358,0.7627677100494225,0.0,,,1,1,0.4527027027027073,0.8,0.2372322899505776,0.6,3,my
86,22,3,2,1,0,0,0.23948529220561482,0.6153846153846154,0.8235294117647058,0.7058823529411765,0.5919690451597532,0.29489291598023104,0.0,,,1,1,0.344594594594595,0.2,0.7051070840197691,0.3,3,my
87,23,3,2,2,1,1,0.03879776970904664,0.3333333333333333,0.11764705882352941,0.7058823529411765,0.7453559924999296,0.17847336628226237,0.17530019603571106,,,1,1,0.6418918918918909,0.14666666666666592,0.8215266337177378,0.6,3,my
88,24,3,2,1,0,0,0.06744351394000286,0.23076923076923078,0.11764705882352941,0.7647058823529411,0.7952852522702986,0.9390444810543654,0.0,,,1,1,0.40540540540540815,1.0,0.06095551894563479,0.3,3,my
89,25,3,5,1,0,0,0.23952566627478727,0.2564102564102564,0.5882352941176471,0.7058823529411765,0.3811812499312439,0.108731466227347,0.0,,,1,1,0.43243243243243623,0.0,0.891268533772653,0.3,3,my
90,26,3,2,1,1,1,9.751364164522888e-05,0.20512820512820512,0.23529411764705882,0.7647058823529411,0.6537204504606143,0.7973640856672143,0.19776529298921813,,,1,1,0.5810810810810842,0.8799999999999992,0.20263591433278577,0.3,3,my
91,27,3,2,1,1,0,0.282990062504534,0.3333333333333333,0.47058823529411764,0.11764705882352941,0.5623515948579827,0.7347611202635911,0.5259005881071331,,,1,0,0.7027027027027041,0.8399999999999996,0.265238879736409,0.3,3,my
92,28,3,5,1,0,0,0.25380337417729265,0.5897435897435898,0.35294117647058826,0.11764705882352941,0.6201736729460419,0.8023064250411852,0.0,,,1,1,0.2905405405405453,0.8,0.19769357495881484,0.3,3,my
93,29,3,2,2,0,0,0.35432625258838896,0.23076923076923078,0.5882352941176471,0.5294117647058824,0.13074409009212287,0.009884678747941257,0.0,,,1,1,0.837837837837838,0.0,0.9901153212520589,0.6,3,my
94,30,3,2,2,0,1,0.268220338403131,0.3076923076923077,0.4117647058823529,0.11764705882352941,0.5847053462046867,0.37067545304777577,0.0,,,1,0,0.7094594594594611,0.4,0.6293245469522243,0.6,3,my
95,31,3,5,2,1,1,0.00034386389422267553,0.3076923076923077,0.35294117647058826,0.23529411764705882,0.4622501635210246,0.6425041186161441,0.5961414390768486,,,1,1,0.6081081081081122,0.7,0.35749588138385596,0.6,3,my
96,32,3,2,2,1,1,0.4404427735206327,0.41025641025641024,0.8823529411764706,0.7058823529411765,0.6666666666666673,0.6738056013179574,0.5911106196862672,,,1,1,0.47972972972972894,0.7,0.3261943986820427,0.6,3,my
97,1,4,5,2,1,1,0.00010846254175978175,0.23076923076923078,0.5882352941176471,0.7058823529411765,0.3811812499312439,0.5653736708102429,0.9660917830792968,,,1,1,0.7094594594594611,0.6363636363636658,0.43462632918975713,0.6,3,my
98,2,4,5,2,1,1,0.038531916728140166,0.41025641025641024,0.5294117647058824,0.5882352941176471,0.18490006540840984,0.6730734028921832,0.19581681893933595,,,1,1,0.5202702702702711,0.7111111111111332,0.326926597107817,0.6,3,my
99,3,4,5,2,1,1,0.42602136130412327,0.38461538461538464,0.8823529411764706,0.17647058823529413,0.7220578379655767,0.6371741447814704,0.3552132747916881,,,1,1,0.3716216216216231,0.6235294117647338,0.3628258552185298,0.6,3,my
100,4,4,2,1,0,1,0.5120725309888089,0.46153846153846156,0.23529411764705882,0.23529411764705882,0.5919690451597532,0.8896210873146613,0.0,,,1,0,0.6081081081081122,1.0,0.1103789126853388,0.3,3,my
101,5,4,2,2,1,0,0.42623965500015754,0.41025641025641024,0.8823529411764706,0.17647058823529413,0.7220578379655767,0.15193117334797632,0.3610683735393761,,,1,0,0.40540540540540815,0.04444444444446655,0.8480688266520238,0.6,3,my
102,6,4,2,2,1,1,0.00020529187714786988,0.2564102564102564,0.8823529411764706,0.11764705882352941,0.7844645405527358,0.7501372872048322,0.19720265943665372,,,1,1,0.8986486486486511,0.9166666666666666,0.24986271279516795,0.6,3,my
103,7,4,5,1,0,1,0.12462961923831245,0.358974358974359,0.4117647058823529,0.7058823529411765,0.41344911529736184,0.5782537067545301,0.0,,,1,0,0.5337837837837851,0.6,0.4217462932454699,0.3,3,my
104,8,4,2,2,0,0,0.0001963958958047966,0.5384615384615384,0.8235294117647058,0.17647058823529413,0.6537204504606143,0.7298187808896202,0.0,,,1,1,0.5878378378378412,0.8,0.2701812191103799,0.6,3,my
105,9,4,2,1,1,1,0.18215753551207287,0.5384615384615384,0.058823529411764705,0.11764705882352941,0.9245003270420492,0.4327053935964468,0.39120771753746136,,,1,1,0.4256756756756792,0.3913043478260666,0.5672946064035533,0.3,3,my
106,10,4,5,2,0,0,0.010041852170687888,0.358974358974359,0.5294117647058824,0.17647058823529413,0.4622501635210246,0.23723228995057646,0.0,,,1,1,0.5810810810810842,0.2,0.7627677100494237,0.6,3,my
107,11,4,5,2,0,1,0.19652420322800981,0.20512820512820512,0.4117647058823529,0.23529411764705882,0.41344911529736184,0.8023064250411852,0.0,,,1,0,0.2905405405405453,0.8,0.19769357495881484,0.6,3,my
108,12,4,5,1,1,1,0.3974546544458699,0.358974358974359,0.11764705882352941,0.23529411764705882,0.7453559924999296,0.30807248764415085,0.5138093031466052,,,1,1,0.7972972972973024,0.35,0.6919275123558492,0.3,3,my
109,13,4,2,2,0,0,0.21087478974690324,0.2564102564102564,0.17647058823529413,0.8235294117647058,0.7844645405527358,0.23064250411861548,0.0,,,1,1,0.6081081081081122,0.2,0.7693574958813846,0.6,3,my
110,14,4,5,1,0,1,0.3830380323731601,0.23076923076923078,0.5294117647058824,0.11764705882352941,0.5547001962252295,0.927512355848434,0.0,,,1,0,0.4527027027027073,1.0,0.07248764415156612,0.3,3,my
111,15,4,5,1,0,1,0.3685676922592645,0.2564102564102564,0.47058823529411764,0.17647058823529413,0.47140452079103157,0.9192751235584844,0.0,,,1,0,0.48648648648648596,1.0,0.08072487644151564,0.3,3,my
112,16,4,5,1,1,1,0.41160781860957224,0.20512820512820512,0.11764705882352941,0.7058823529411765,0.7453559924999296,0.37561779242174664,0.6458987422074655,,,1,1,0.5540540540540562,0.3600000000000004,0.6243822075782535,0.3,3,my
113,17,4,5,1,0,1,0.2824959933868643,0.358974358974359,0.47058823529411764,0.17647058823529413,0.47140452079103157,0.40362438220757807,0.0,,,1,0,0.5743243243243272,0.4,0.596375617792422,0.3,3,my
114,18,4,5,1,1,1,0.36855948058417926,0.38461538461538464,0.11764705882352941,0.8235294117647058,0.852347186594598,0.5283457699389477,0.3815602643018762,,,1,1,0.5,0.5294117647058669,0.47165423006105245,0.3,3,my
115,19,4,2,1,0,0,0.5121618329553689,0.20512820512820512,0.29411764705882354,0.5882352941176471,0.41344911529736184,0.9621087314662274,0.0,,,1,1,0.31081081081080997,1.0,0.03789126853377261,0.3,3,my
116,20,4,2,1,0,1,0.38297918203504505,0.28205128205128205,0.11764705882352941,0.7647058823529411,0.7952852522702986,0.7347611202635911,0.0,,,1,0,0.5675675675675702,0.8,0.265238879736409,0.3,3,my
117,21,4,2,1,0,0,0.15327981145993946,0.23076923076923078,0.11764705882352941,0.7647058823529411,0.7952852522702986,0.3574958813838543,0.0,,,1,1,0.7635135135135173,0.4,0.6425041186161459,0.3,3,my
118,22,4,2,2,1,1,0.45467223783200883,0.4358974358974359,0.7647058823529411,0.17647058823529413,0.5919690451597532,0.7779415590045938,0.3885294914057465,,,1,1,0.28378378378378827,0.7684210526316008,0.22205844099540628,0.6,3,my
