2,1,2,4,0.380952380952381,4
3,1,3,1,0.7,4
8,1,8,5,0.666666666666667,3
10,1,10,4,0.5,5
11,1,11,1,0.571428571428571,4
13,1,13,4,0.636363636363636,4
14,1,14,3,0.357142857142857,4
15,1,15,3,0.666666666666667,5
18,1,18,4,0.7,3
20,1,20,5,0.75,4
22,1,22,5,0.545454545454545,5
24,1,24,1,0.777777777777778,5
27,1,27,4,0.555555555555556,4
31,1,31,2,0.625,5
32,1,32,1,0.625,4
34,1,34,3,0.444444444444444,3
39,1,39,2,0.625,4
44,1,44,5,0.375,5
46,1,46,2,0.625,4
47,1,47,1,0.357142857142857,4
50,1,50,2,0.461538461538462,4
55,1,55,5,0.333333333333333,5
56,1,56,4,0.5,4
57,1,57,2,0.666666666666667,5
58,1,58,3,0.444444444444444,5
60,1,60,3,0.6,5
61,1,61,5,0.428571428571429,5
62,1,62,5,0.666666666666667,5
63,1,63,3,0.15,2
64,1,64,1,0.263157894736842,5
69,1,69,2,0.6,3
71,1,71,1,0.444444444444444,4
72,1,72,3,0.636363636363636,3
73,1,73,5,0.333333333333333,4
74,1,74,2,0.466666666666667,5
75,1,75,4,0.571428571428571,5
77,1,77,1,0.6,5
78,1,78,2,0.571428571428571,3
79,1,79,3,0.625,4
80,1,80,4,0.846153846153846,3
81,2,1,3,0.666666666666667,5
82,2,2,2,0.388888888888889,4
83,2,3,4,0.461538461538462,4
84,2,4,4,0.571428571428571,3
87,2,7,4,0.636363636363636,3
88,2,8,3,0.5,5
89,2,9,5,0.6,4
95,2,15,5,0.454545454545455,5
97,2,17,5,0.5,5
99,2,19,5,0.666666666666667,2
100,2,20,4,0.625,2
104,2,24,3,0.352941176470588,4
105,2,25,3,0.666666666666667,5
107,2,27,4,0.5,4
115,2,35,1,0.7,2
117,2,37,3,0.625,4
118,2,38,2,0.538461538461538,5
121,2,41,1,0.5,5
122,2,42,1,0.428571428571429,5
123,2,43,5,0.545454545454545,4
124,2,44,1,0.625,5
126,2,46,3,0.666666666666667,3
127,2,47,3,0.625,5
129,2,49,4,0.6,5
132,2,52,2,0.3,4
133,2,53,5,0.461538461538462,3
134,2,54,4,0.571428571428571,4
135,2,55,4,0.6,4
136,2,56,1,0.6,5
140,2,60,2,0.294117647058824,2
142,2,62,2,0.6,3
143,2,63,2,0.4,5
147,2,67,1,0.555555555555556,1
148,2,68,2,0.5,4
149,2,69,5,0.6,1
150,2,70,3,0.5,5
155,2,75,1,0.5,4
156,2,76,1,0.571428571428571,5
157,2,77,5,0.466666666666667,3
160,2,80,2,0.555555555555556,3
161,3,1,1,0.454545454545455,5
162,3,2,1,0.583333333333333,4
164,3,4,2,0.444444444444444,2
165,3,5,2,0.625,5
166,3,6,1,0.421052631578947,4
168,3,8,5,0.25,5
171,3,11,2,0.666666666666667,5
174,3,14,5,0.466666666666667,3
175,3,15,4,0.666666666666667,4
176,3,16,3,0.35,4
178,3,18,5,0.545454545454545,5
179,3,19,4,0.545454545454545,5
181,3,21,4,0.5,5
189,3,29,1,0.461538461538462,5
194,3,34,2,0.6,2
195,3,35,2,0.636363636363636,4
197,3,37,1,0.411764705882353,4
198,3,38,4,0.428571428571429,4
203,3,43,2,0.333333333333333,3
204,3,44,3,0.6,4
205,3,45,4,0.428571428571429,5
206,3,46,5,0.625,5
209,3,49,3,0.5,5
211,3,51,3,0.375,5
212,3,52,3,0.666666666666667,3
214,3,54,1,0.6,4
216,3,56,2,0.6,5
217,3,57,1,0.833333333333333,5
220,3,60,3,0.647058823529412,2
221,3,61,1,0.3125,3
222,3,62,3,0.545454545454545,2
224,3,64,4,0.666666666666667,5
225,3,65,4,0.416666666666667,3
229,3,69,5,0.454545454545455,4
231,3,71,2,0.714285714285714,5
232,3,72,3,0.5,3
233,3,73,5,0.357142857142857,5
237,3,77,4,0.714285714285714,5
239,3,79,5,0.571428571428571,5
240,3,80,5,0.444444444444444,5
241,4,1,1,0.777777777777778,5
244,4,4,1,0.357142857142857,4
247,4,7,5,0.555555555555556,3
249,4,9,4,0.5,5
250,4,10,4,0.5,5
253,4,13,5,0.333333333333333,1
257,4,17,5,0.583333333333333,3
258,4,18,3,0.6,4
260,4,20,2,0.833333333333333,4
261,4,21,2,0.545454545454545,2
264,4,24,4,0.5,3
265,4,25,3,0.625,2
266,4,26,5,0.388888888888889,5
